venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Netherlands eScience Center,"Science Park 402, 1098 XH Amsterdam",Netherlands,52.3566998,4.9569812,"March 11 - 12, 2025",9:30 - 17:00 CET,2025-03-10T23:00:00Z,2025-03-11T23:00:00Z,"Malte Luken, Sven van der Burg, Carsten Schnober",,ds,ds-sklearn,Machine learning in Python with scikit-learn,2025-03-11-ds-sklearn,NA
